1,,,しれとこだけ,知床岳,,,1254,441409,1451626,""
347,,,さんぽうやま,三宝山,,,2483,355503,1384340,""
348,,,こぶしがたけ,甲武信ヶ岳,,,2475,355432,1384344,""
349,,,よこおやま,横尾山,,,1818,355508,1383116,""
350,,,みずがきやま,瑞牆山,,,2230,355336,1383531,""
351,,,きんぷさん,金峰山,,,2599,355217,1383731,""
352,,,あさひだけ,朝日岳,,,2579,355228,1383833,""
353,,,こくしがたけ,国師ヶ岳,,,2592,355215,1384023,""
354,,,きたおくせんじょうだけ,北奥千丈岳,,,2601,355207,1384015,""
355,,,けんとくさん,乾徳山,,,2031,354923,1384254,""
356,,,こならやま,小楢山,,,1713,354654,1383951,""
357,,,かやがたけ,茅ヶ岳,,,1704,354742,1383050,""
358,,,どうだいらさん,堂平山,,,876,360021,1391124,""
359,,,ぶこうさん,武甲山,,,1304,355706,1390552,"Ｈ14現地計測による標高改定"
360,,,いずがたけ,伊豆ヶ岳,,,851,355537,1390938,""
361,,,かわのりやま,川乗山,,,1363,355103,1390625,"川苔山（かわのりやま）"
362,,,とりだにやま,酉谷山,,,1718,355350,1390037,"黒ドッケ（くろどっけ）"
363,,,くもとりやま,雲取山,,,2017,355120,1385638,""
364,,,はくせきさん,白石山,,,2036,355358,1385241,"しろいしやま　和名倉山（わなぐらやま）"
365,,,からまつおやま,唐松尾山,,,2109,355204,1385043,""
366,,,おおぼらやま,大洞山,ひりゅうやま,飛龍山,2077,355024,1385332,""
367,,,けいかんやま,鶏冠山,くろかわやま,黒川山,1716,354719,1385009,"黒川鶏冠山（くろかわけいかんざん）"
368,,,だいぼさつれい,大菩薩嶺,,,2057,354456,1385044,""
369,,,こがねざわやま,小金沢山,,,2014,354301,1385124,""
370,,,がんがはらすりやま,雁ケ腹摺山,,,1874,354113,1385306,""
371,,,ごんげんやま,権現山,,,1312,354004,1390117,""
372,ごんげんやま,権現山,おうぎやま,扇山,,,1138,353814,1390050,""
373,,,みとうさん,三頭山,,,1531,354421,1390050,""
374,,,おおだけさん,大岳山,,,1266,354555,1390749,""
375,,,じんばさん,陣馬山,じんばさん,陣場山,855,353908,1391000,""
376,,,たかおさん,高尾山,,,599,353731,1391437,""
377,きよすみやま,清澄山,みょうけんやま,妙見山,,,377,350945,1400908,""
378,,,かのうざん,鹿野山,,,379,351520,1395818,"標高は白鳥峰の標高を示す"
379,,,のこぎりやま,鋸山,,,329,350937,1395027,""
380,,,とみさん,富山,,,349,350556,1395253,"Ｈ26三角点標高改定"
381,,,いよがたけ,伊予ヶ岳,,,336,350626,1395450,"Ｈ23三角点改測"
382,,,あたごやま,愛宕山,,,408,350654,1395913,""
383,,,おおやま,大山,,,193,345751,1394640,"房ノ大山（ぼうのおおやま）　Ｈ26三角点標高改定"
384,,,おおぐすやま,大楠山,,,241,351500,1393741,""
385,,,おおやま,大山,,,1252,352627,1391353,""
386,たんざわさん,丹沢山,ひるがたけ,蛭ヶ岳,,,1673,352911,1390820,"たんざわやま"
387,,,たんざわさん,丹沢山,,,1567,352827,1390946,""
388,たんざわさん,丹沢山,とうのだけ,塔ノ岳,とうがたけ,塔ヶ岳,1491,352715,1390948,""
389,,,おおむろやま,大室山,,,1587,353039,1390407,"おおむれやま　Ｈ26三角点標高改定"
390,,,みしょうたいやま,御正体山,,,1681,352913,1385554,"Ｈ26三角点標高改定"
391,,,こもつるしやま,菰釣山,,,1379,352750,1385843,""
392,,,みつとうげやま,三ッ峠山,,,1785,353257,1384833,""
393,,,くろたけ,黒岳,,,1793,353307,1384458,"御坂黒岳（みさかくろたけ）"
394,くろたけ,黒岳,しゃかがたけ,釈迦ヶ岳,,,1641,353347,1384313,""
395,,,せっとうがたけ,節刀ヶ岳,,,1736,353143,1384100,"せっちょうがたけ"
396,ふじさん,富士山,けんがみね,剣ヶ峯,,,3776,352139,1384339,""
397,あしたかやま,愛鷹山,えちぜんだけ,越前岳,,,1504,351417,1384738,""
398,,,けなしやま,毛無山,,,1964,352457,1383238,""
399,,,てんしがたけ,天子ヶ岳,,,1330,351945,1383212,""
400,はこねやま,箱根山,かみやま,神山,,,1438,351400,1390115,""
401,はこねやま,箱根山,きんときざん,金時山,,,1212,351723,1390018,"Ｈ26三角点標高改定"
402,,,くろたけ,玄岳,,,798,350454,1390141,""
403,,,おおむろやま,大室山,,,580,345411,1390541,""
404,あまぎさん,天城山,ばんざぶろうだけ,万三郎岳,,,1406,345146,1390006,"Ｈ26三角点標高改定"
405,,,だるまやま,達磨山,,,982,345718,1385021,""
406,,,ちょうくろうやま,長九郎山,,,996,344718,1385205,""
407,みはらやま,三原山,みはらしんざん,三原新山,,,758,344328,1392340,"Ｈ18地形図更新に伴う標高改定"
408,,,みやつかやま,宮塚山,,,508,343113,1391645,""
409,,,てんじょうさん,天上山,,,572,341310,1390911,"Ｈ14三角点改測"
410,,,おやま,雄山,,,775,340537,1393134,"Ｈ16地形図更新に伴う標高改定"
411,,,おやま,御山,,,851,335228,1393607,""
412,,,にしやま,西山,はちじょうふじ,八丈富士,854,330813,1394558,""
413,,,いおうやま,硫黄山,,,394,302902,1401811,""
414,,,ちゅうおうざん,中央山,,,320,270424,1421307,""
415,,,ちぶさやま,乳房山,,,463,263934,1420941,""
416,,,さかきがみね,榊ヶ峰,,,792,252541,1411651,""
417,,,すりばちやま,摺鉢山,ぱいぷやま,パイプ山,172,244502,1411721,"R5写真測量による標高改定"
418,,,みなみいおうとう,南硫黄島,,,916,241402,1412748,""
419,,,きんぽくさん,金北山,,,1172,380614,1382059,""
420,,,おおじやま,大地山,,,646,375731,1382847,""
421,,,やひこやま,弥彦山,,,634,374217,1384832,""
422,,,よねやま,米山,,,993,371722,1382902,""
423,,,くろひめさん,黒姫山,,,891,371334,1383532,""
424,,,ひしがたけ,菱ヶ岳,,,1129,370156,1382936,""
425,,,まだらおやま,斑尾山,,,1382,365015,1381628,""
426,,,ほこがたけ,鉾ヶ岳,,,1316,370143,1380135,""
427,,,こまがたけ,駒ヶ岳,,,1498,365634,1375654,""
428,,,のこぎりだけ,鋸岳,,,1631,365555,1375808,""
429,,,やけやま,焼山,,,2400,365515,1380209,""
430,,,あまかざりやま,雨飾山,,,1963,365407,1375745,""
431,,,ひうちやま,火打山,,,2462,365522,1380405,""
432,,,みょうこうさん,妙高山,,,2454,365329,1380648,""
433,,,くろひめやま,黒姫山,,,2053,364848,1380738,""
434,,,たかつまやま,高妻山,,,2353,364800,1380307,""
435,,,とがくしやま,戸隠山,,,1904,364613,1380318,""
436,,,いいづなやま,飯縄山,いいづなやま,飯綱山,1917,364422,1380801,""
437,,,むしくらやま,虫倉山,,,1378,363859,1380109,"Ｈ27三角点「虫倉」は山体の一部崩落により廃点（標高は参考値）"
438,,,ひじりやま,聖山,,,1447,362903,1380117,""
439,,,かむりきやま,冠着山,おばすてやま,姨捨山,1252,362808,1380624,""
440,うつくしがはら,美ヶ原,おうがとう,王ヶ頭,,,2034,361333,1380627,""
441,,,はちぶせやま,鉢伏山,,,1929,360947,1380333,"Ｈ26三角点標高改定"
442,きりがみね,霧ヶ峰,くるまやま,車山,,,1925,360611,1381148,""
443,,,たてしなやま,蓼科山,,,2531,360613,1381742,"Ｈ26三角点標高改定"
444,,,よこだけ,横岳,,,2480,360515,1381912,""
445,,,しまがれやま,縞枯山,,,2403,360432,1381952,""
446,,,てんぐだけ,天狗岳,,,2646,360109,1382120,""
447,,,みねのまつめ,峰の松目,,,2568,355949,1382102,"Ｈ26三角点標高改定"
448,,,いおうだけ,硫黄岳,,,2760,355955,1382212,""
449,,,よこだけ,横岳,,,2830,355909,1382222,"Ｈ30現地計測による標高改定"
450,,,あかだけ,赤岳,,,2899,355815,1382212,""
451,,,あみだだけ,阿弥陀岳,,,2805,355820,1382132,""
452,,,ごんげんだけ,権現岳,,,2715,355659,1382135,""
453,ごんげんだけ,権現岳,にしだけ,西岳,,,2398,355700,1382006,""
454,ごんげんだけ,権現岳,みつがしら,三ッ頭,,,2580,355632,1382150,""
455,,,あみがさやま,編笠山,,,2524,355630,1382042,""
456,,,くろひめやま,黒姫山,,,1221,365836,1374724,"Ｈ26三角点標高改定"
457,,,みょうじょうさん,明星山,,,1188,365627,1374919,"Ｈ26三角点標高改定　山名（よみ）変更：Ｈ27関係自治体からの申請による"
458,,,いぬがだけ,犬ヶ岳,,,1592,365425,1374256,"Ｈ26三角点標高改定"
459,,,あさひだけ,朝日岳,,,2418,364936,1374348,""
460,,,ゆきくらだけ,雪倉岳,,,2611,364741,1374515,""
461,,,はちがたけ,鉢ヶ岳,,,2563,364649,1374458,""
462,,,これんげさん,小蓮華山,,,2766,364625,1374634,"大日岳（だいにちだけ）　Ｈ20現地計測による標高改定"
463,,,のりくらだけ,乗鞍岳,,,2469,364719,1374757,""
464,,,かざふきだけ,風吹岳,,,1888,364851,1375020,""
465,,,しろうまだけ,白馬岳,,,2932,364531,1374531,""
466,,,あさひだけ,旭岳,,,2867,364528,1374445,""
467,,,しょうずだけ,清水岳,,,2603,364553,1374308,""
468,,,しゃくしだけ,杓子岳,,,2812,364426,1374533,""
469,,,やりがたけ,鑓ヶ岳,,,2903,364353,1374519,"白馬鑓ヶ岳（しろうまやりがたけ）"
470,,,からまつだけ,唐松岳,,,2696,364114,1374517,""
471,,,ごりゅうだけ,五龍岳,,,2814,363930,1374510,""
472,,,かしまやりがたけ,鹿島槍ヶ岳,,,2889,363728,1374449,""
473,,,じいがたけ,爺ヶ岳,,,2670,363518,1374503,""
474,,,いわごやざわだけ,岩小屋沢岳,,,2630,363437,1374248,""
475,,,なるさわだけ,鳴沢岳,,,2641,363407,1374144,""
476,,,あかざわだけ,赤沢岳,,,2678,363343,1374115,""
477,,,すばりだけ,スバリ岳,,,2752,363239,1374106,""
478,,,はりのきだけ,針ノ木岳,,,2821,363217,1374104,""
479,,,れんげだけ,蓮華岳,,,2799,363209,1374238,""
480,,,きたくずだけ,北葛岳,,,2551,363103,1374220,""
481,,,ふどうだけ,不動岳,,,2601,362943,1374002,""
482,,,みなみさわだけ,南沢岳,,,2626,362924,1373911,"Ｈ26三角点標高改定"
483,,,えぼしだけ,烏帽子岳,,,2628,362846,1373903,""
484,,,みつだけ,三ッ岳,,,2845,362717,1373858,""
485,,,のぐちごろうだけ,野口五郎岳,,,2924,362558,1373816,""
486,,,みなみまさごだけ,南真砂岳,,,2713,362448,1373830,""
487,,,あかうしだけ,赤牛岳,,,2864,362742,1373612,""
488,,,すいしょうだけ,水晶岳,くろだけ,黒岳,2986,362535,1373610,""
489,,,じいだけ,祖父岳,,,2825,362440,1373528,""
490,,,わしばだけ,鷲羽岳,,,2924,362411,1373619,""
491,,,みつまたれんげだけ,三俣蓮華岳,,,2841,362324,1373516,""
492,,,そうがだけ,僧ヶ岳,,,1855,364542,1373349,""
493,,,けかつやま,毛勝山,,,2415,364204,1373527,"Ｈ26三角点標高改定"
494,,,ねこまたやま,猫又山,,,2378,364052,1373525,""
495,,,いけのだいらやま,池平山,,,2561,363828,1373733,""
496,,,つるぎだけ,剱岳,,,2999,363724,1373701,"Ｈ16現地計測による標高改定"
497,,,べっさん,別山,,,2880,363551,1373713,""
498,,,つるぎごぜん,剱御前,,,2777,363609,1373632,"つるがごぜん"
499,,,おくだいにちだけ,奥大日岳,,,2611,363554,1373451,""
500,,,だいにちだけ,大日岳,,,2501,363558,1373300,""
501,,,まさごだけ,真砂岳,,,2861,363512,1373712,""
502,たてやま,立山,おおなんじやま,大汝山,,,3015,363433,1373711,""
503,,,くにみだけ,国見岳,,,2621,363416,1373523,""
504,,,りゅうおうだけ,龍王岳,,,2872,363353,1373626,""
505,りゅうおうだけ,龍王岳,じょうどさん,浄土山,,,2831,363406,1373613,""
506,,,わしだけ,鷲岳,,,2617,363231,1373514,""
507,,,とんびやま,鳶山,,,2616,363203,1373509,""
508,,,えっちゅうざわだけ,越中沢岳,,,2592,363054,1373459,"Ｈ26三角点標高改定"
509,,,くわさきやま,鍬崎山,,,2090,363224,1372841,""
510,,,やくしだけ,薬師岳,,,2926,362808,1373241,""
511,,,きたのまただけ,北ノ俣岳,かみのだけ,上ノ岳,2662,362516,1373044,""
512,,,くろべごろうだけ,黒部五郎岳,なかのまただけ,中ノ俣岳,2840,362333,1373224,""
513,,,すごろくだけ,双六岳,,,2860,362219,1373514,""
514,,,もみさわだけ,樅沢岳,,,2755,362200,1373628,""
515,,,ゆみおりだけ,弓折岳,,,2592,362058,1373548,"ゆみおれだけ"
516,,,ぬけどだけ,抜戸岳,,,2813,361940,1373430,""
517,,,かさがたけ,笠ヶ岳,,,2898,361856,1373301,"Ｈ26三角点標高改定"
518,,,しゃくじょうだけ,錫杖岳,,,2168,361655,1373250,""
519,,,いおうだけ,硫黄岳,,,2554,362250,1373902,""
520,,,からさわだけ,唐沢岳,,,2633,362740,1374300,"Ｈ26三角点標高改定"
521,,,がきだけ,餓鬼岳,,,2647,362650,1374410,""
522,,,つばくろだけ,燕岳,,,2763,362425,1374246,""
523,,,ありあけやま,有明山,,,2268,362328,1374614,"ありあけさん"
524,,,だいてんじょうだけ,大天井岳,,,2922,362154,1374204,"おてんしょうだけ"
525,,,ひがしてんじょうだけ,東天井岳,,,2814,362112,1374256,""
526,,,よことおしだけ,横通岳,,,2767,362033,1374337,""
527,,,じょうねんだけ,常念岳,,,2857,361932,1374339,""
528,,,ちょうがたけ,蝶ヶ岳,,,2677,361715,1374334,""
529,,,おおたきやま,大滝山,,,2616,361627,1374436,""
530,,,あかいわだけ,赤岩岳,,,2769,362036,1374103,""
531,,,にしだけ,西岳,,,2758,362014,1374046,""
532,,,あかさわやま,赤沢山,,,2670,361945,1374047,""
533,,,やりがたけ,槍ヶ岳,,,3180,362031,1373851,""
534,,,おおばみだけ,大喰岳,,,3101,362009,1373845,""
535,,,なかだけ,中岳,,,3084,361947,1373848,"なかのだけ"
536,,,みなみだけ,南岳,,,3033,361908,1373903,""
537,,,きたほたかだけ,北穂高岳,,,3106,361809,1373907,""
538,,,からさわだけ,涸沢岳,,,3110,361745,1373849,""
539,,,おくほたかだけ,奥穂高岳,,,3190,361721,1373853,""
540,,,まえほたかだけ,前穂高岳,,,3090,361655,1373938,""
541,,,にしほたかだけ,西穂高岳,,,2909,361644,1373745,""
542,,,やけだけ,焼岳,,,2455,361337,1373513,""
543,,,かすみざわだけ,霞沢岳,,,2646,361316,1373826,""
544,,,じゅっこくやま,十石山,,,2525,360949,1373526,""
545,,,てらしやま,輝山,,,2063,361139,1373120,""
546,のりくらだけ,乗鞍岳,けんがみね,剣ヶ峰,,,3026,360623,1373313,""
547,,,かまがみね,鎌ヶ峰,,,2121,360136,1373557,""
548,,,はちもりやま,鉢盛山,,,2447,360512,1374517,"Ｈ26三角点標高改定"
549,おんたけさん,御嶽山,けんがみね,剣ヶ峰,,,3067,355334,1372849,""
550,,,こひでやま,小秀山,,,1982,354708,1372349,""
551,,,おくさんがいだけ,奥三界岳,,,1811,354054,1373026,"Ｈ26三角点標高改定"
552,,,おしろやま,尾城山,,,1133,354145,1372038,"おじろやま"
553,,,ふたつもりやま,二ッ森山,,,1223,353419,1372401,""
554,,,きょうがたけ,経ヶ岳,,,2296,355446,1375145,""
555,,,おおだないりやま,大棚入山,,,2375,355053,1374836,""
556,,,しょうぎがしらやま,将棊頭山,,,2730,354812,1374937,"しょうぎのかしらやま"
557,しょうぎがしらやま,将棊頭山,ちゃうすやま,茶臼山,,,2658,354853,1374918,""
558,,,こまがたけ,駒ヶ岳,,,2956,354722,1374816,"木曽駒ヶ岳（きそこまがたけ）　西駒ヶ岳（にしこまがたけ）"
559,こまがたけ,駒ヶ岳,ほうけんだけ,宝剣岳,,,2931,354653,1374833,""
560,こまがたけ,駒ヶ岳,むぎくさだけ,麦草岳,,,2733,354748,1374710,""
561,,,さんのさわだけ,三沢岳,,,2847,354600,1374739,"三ノ沢岳（さんのさわだけ）　Ｈ26三角点標高改定"
562,,,ひのきおだけ,檜尾岳,,,2728,354507,1374848,""
563,,,くまざわだけ,熊沢岳,,,2778,354421,1374812,""
564,,,ひがしかわだけ,東川岳,,,2671,354331,1374820,""
565,,,うつぎだけ,空木岳,,,2864,354308,1374902,""
566,,,みなみこまがたけ,南駒ヶ岳,,,2841,354205,1374839,""
567,みなみこまがたけ,南駒ヶ岳,あかなぎだけ,赤梛岳,,,2798,354222,1374856,""
568,,,せんがいれい,仙涯嶺,,,2734,354132,1374849,""
569,,,こすもやま,越百山,,,2614,354046,1374812,"Ｈ26三角点標高改定"
570,,,あんぺいじやま,安平路山,,,2363,353750,1374628,""
571,,,すりこぎやま,摺古木山,,,2169,353646,1374415,""
572,,,なぎそだけ,南木曽岳,,,1679,353533,1373839,""
573,,,かざこしやま,風越山,ごんげんやま,権現山,1535,353258,1374702,""
574,,,えなさん,恵那山,,,2191,352637,1373550,""
575,,,もりやさん,守屋山,,,1651,355803,1380536,"Ｈ26三角点標高改定"
576,,,にゅうがさやま,入笠山,,,1955,355347,1381018,""
577,,,のこぎりだけ,鋸岳,,,2685,354644,1381236,"山名変更：Ｈ2関係自治体からの申請による"
578,,,こまがたけ,駒ヶ岳,,,2967,354529,1381412,"甲斐駒ヶ岳（かいこまがたけ）　東駒ヶ岳（ひがしこまがたけ）"
579,,,こまつみね,駒津峰,,,2752,354517,1381351,""
580,,,ふたごやま,双児山,,,2649,354503,1381317,""
581,,,あさよみね,アサヨ峰,,,2799,354354,1381429,""
582,あさよみね,アサヨ峰,くりさわやま,栗沢山,,,2714,354417,1381403,""
583,,,たかみね,高嶺,,,2779,354235,1381716,"たかね"
584,,,じぞうがたけ,地蔵ヶ岳,,,2764,354244,1381755,""
585,,,かんのんがだけ,観音ヶ岳,,,2841,354206,1381817,"Ｈ26三角点標高改定　山名変更：Ｈ17関係自治体の申請による"
586,,,やくしがだけ,薬師ヶ岳,,,2780,354146,1381842,"山名変更：Ｈ17関係自治体の申請による"
587,,,つじやま,辻山,,,2585,354035,1381919,""
588,,,くしがたやま,櫛形山,,,2052,353512,1382209,""
589,,,せんじょうがたけ,仙丈ヶ岳,,,3033,354312,1381101,""
590,,,いなあらくらだけ,伊那荒倉岳,,,2519,354121,1381139,""
591,,,こたろうやま,小太郎山,,,2725,354203,1381424,""
592,,,きただけ,北岳,,,3193,354028,1381420,"Ｈ16現地計測による標高改定"
593,,,あいのだけ,間ノ岳,,,3190,353846,1381342,"Ｈ26三角点標高改定"
594,のうとりだけ,農鳥岳,にしのうとりだけ,西農鳥岳,,,3051,353729,1381349,""
595,,,のうとりだけ,農鳥岳,,,3026,353716,1381413,""
596,,,おおからまつやま,大唐松山,,,2561,353718,1381610,""
597,,,ひろごうちだけ,広河内岳,,,2895,353622,1381409,""
598,,,おおかごだけ,大籠岳,,,2767,353535,1381436,"おおごもりだけ"
599,,,ささやま,笹山,,,2733,353416,1381438,"黒河内岳（くろこうちだけ）"
600,,,くろべいやま,黒檜山,,,2541,353840,1381110,"Ｈ26三角点標高改定"
601,,,あべあらくらだけ,安倍荒倉岳,,,2693,353723,1381211,""
602,,,しんじゃぬけやま,新蛇抜山,,,2667,353626,1381219,""
603,,,きたあらかわだけ,北荒川岳,,,2698,353541,1381140,""
604,,,しおみだけ,塩見岳,,,3052,353423,1381101,"R2写真測量による標高改定"
605,,,こうもりだけ,蝙蝠岳,,,2865,353325,1381226,""
606,,,とくえもんだけ,徳右衛門岳,,,2599,353222,1381335,""
607,,,ほんたにやま,本谷山,,,2658,353415,1380906,""
608,,,とくらやま,戸倉山,いなふじ,伊那富士,1681,354442,1380307,""
609,,,えぼしだけ,烏帽子岳,,,2726,353313,1380913,""
610,,,こごうちだけ,小河内岳,,,2802,353216,1380911,""
611,,,こひかげやま,小日影山,,,2506,353131,1380735,"Ｈ26三角点標高改定"
612,,,おおひかげやま,大日影山,,,2573,353120,1380818,""
613,,,いたやだけ,板屋岳,,,2646,353105,1380846,""
614,,,ひがしだけ,東岳,わるさわだけ,悪沢岳,3141,353003,1381057,"あずまだけ　荒川東岳（あらかわひがしだけ）"
615,あらかわだけ,荒川岳,なかだけ,中岳,,,3084,352948,1381001,"Ｈ26三角点標高改定"
616,あらかわだけ,荒川岳,まえだけ,前岳,,,3068,352939,1380951,""
617,,,あかいしだけ,赤石岳,,,3121,352740,1380926,"Ｈ26三角点標高改定"
618,,,おくちゃうすやま,奥茶臼山,,,2474,352906,1380409,""
619,,,きめんざん,鬼面山,,,1890,352931,1375925,"Ｈ26三角点標高改定"
620,,,おおさわだけ,大沢岳,,,2820,352656,1380713,"Ｈ26三角点標高改定"
621,,,なかもりまるやま,中盛丸山,,,2807,352634,1380719,""
622,,,うさぎだけ,兎岳,,,2818,352543,1380716,""
623,ひじりだけ,聖岳,まえひじりだけ,前聖岳,,,3013,352522,1380823,""
624,,,かみこうちだけ,上河内岳,,,2803,352323,1380910,""
625,,,ちゃうすだけ,茶臼岳,,,2604,352209,1380826,""
626,,,にっただけ,仁田岳,,,2524,352139,1380738,""
627,,,てかりだけ,光岳,,,2592,352017,1380502,"Ｈ26三角点標高改定"
628,,,いけぐちだけ,池口岳,,,2392,351949,1380218,""
629,,,しらくらやま,白倉山,,,1851,351806,1375932,""
630,,,くまぶしやま,熊伏山,,,1654,351548,1375342,"Ｈ26三角点標高改定"
631,,,だいむげんざん,大無間山,,,2330,351522,1380942,"だいむけんざん　Ｈ26三角点標高改定"
632,,,ふどうがたけ,不動岳,,,2172,351408,1380228,"Ｈ26三角点標高改定"
633,,,くろぼうしがたけ,黒法師岳,,,2068,351146,1380146,"Ｈ26三角点標高改定"
634,,,そばつぶやま,蕎麦粒山,,,1627,350734,1380207,""
635,,,たかつかやま,高塚山,,,1621,350656,1380013,""
636,,,きょうまるやま,京丸山,,,1470,350546,1375757,"Ｈ26三角点標高改定"
637,,,あきはさん,秋葉山,,,885,345854,1375158,""
638,,,はっこうさん,八高山,,,832,345427,1380324,""
639,,,ざるがたけ,笊ヶ岳,,,2629,352527,1381534,""
640,,,ぬのびきやま,布引山,,,2584,352431,1381530,"千挺木山（せんちょうぎやま）"
641,,,あおなぎやま,青薙山,,,2406,352211,1381343,""
642,,,みのぶさん,身延山,,,1153,352351,1382459,""
643,,,しちめんざん,七面山,,,1989,352210,1382056,""
644,,,やんぶし,山伏,,,2013,351816,1381707,"Ｈ22三角点改測"
645,,,じゅうまいざん,十枚山,,,1726,351513,1382241,""
646,,,しのいさん,篠井山,,,1394,351452,1382535,""
647,,,たかどっきょう,高ドッキョウ,,,1133,351043,1382617,"Ｈ26三角点標高改定"
648,,,りゅうそうざん,竜爪山,,,1051,350518,1382413,""
649,,,くのうざん,久能山,,,216,345758,1382805,""
650,,,ちゃうすやま,茶臼山,,,1416,351339,1373920,"Ｈ26三角点標高改定"
651,,,たかのすやま,鷹ノ巣山,,,1153,350909,1372942,"Ｈ26三角点標高改定　山名変更：Ｈ17関係自治体からの申請による"
652,,,ほうらいじさん,鳳来寺山,,,695,345903,1373458,""
653,,,ほんぐうさん,本宮山,,,789,345435,1372514,""
654,,,さなげやま,猿投山,,,629,351221,1371001,""
655,,,きんかざん,金華山,,,329,352600,1364653,""
656,,,ほうりゅうざん,宝立山,,,471,372543,1370945,""
657,,,はちぶせやま,鉢伏山,,,544,372240,1365815,""
658,,,せきどうさん,石動山,,,564,365756,1365815,""
659,,,ほうだつさん,宝達山,,,637,364655,1364847,""
660,,,ふたがみやま,二上山,,,274,364724,1370055,""
661,,,うしだけ,牛岳,,,987,363228,1370154,""
662,,,しらきみね,白木峰,,,1596,362456,1370644,""
663,,,こんごうどうざん,金剛堂山,,,1650,362244,1370256,""
664,,,にんぎょうやま,人形山,,,1726,362056,1365623,""
665,,,みつがつじやま,三ヶ辻山,,,1764,362017,1365700,""
666,,,さるがばばやま,猿ヶ馬場山,,,1875,361333,1365634,"さるがばんばやま"
667,,,ごぜんだけ,御前岳,,,1816,361153,1365737,""
668,,,おおあまみやま,大雨見山,,,1336,361512,1371755,""
669,,,くらいやま,位山,,,1529,360218,1371148,""
670,,,かおれだけ,川上岳,,,1625,360030,1370858,"Ｈ26三角点標高改定"
671,,,わしがたけ,鷲ヶ岳,,,1671,355625,1365817,"Ｈ20三角点標高改定"
672,,,やおとめやま,八乙女山,,,756,363226,1365859,""
673,,,たかしょうずやま,高清水山,,,1145,362838,1365634,""
674,いおうぜん,医王山,おくいおうぜん,奥医王山,,,939,363046,1364746,"山頂名追加：Ｈ5関係自治体からの申請による"
675,,,くちさんぼうだけ,口三方岳,,,1269,362224,1364256,""
676,,,たかさぶろうやま,高三郎山,,,1445,362216,1364625,""
677,,,だいもんざん,大門山,,,1572,362155,1364813,""
678,,,おおがさやま,大笠山,,,1822,361914,1364723,""
679,,,おいずるがだけ,笈ヶ岳,,,1841,361755,1364732,""
680,,,さんぽういわだけ,三方岩岳,,,1736,361529,1365040,""
681,,,さんぽうくずれやま,三方崩山,,,2059,361044,1365137,""
682,,,ななくらやま,七倉山,,,2557,361016,1364531,""
683,はくさん,白山,ごぜんがみね,御前峰,,,2702,360918,1364617,""
684,,,はくさんしゃかだけ,白山釈迦岳,,,2053,360908,1364408,""
685,,,べっさん,別山,,,2399,360620,1364557,""
686,,,がんきょうじやま,願教寺山,,,1691,360325,1364423,""
687,,,のぶせがだけ,野伏ヶ岳,,,1674,360046,1364357,""
688,,,だいにちがたけ,大日ヶ岳,,,1709,360005,1365016,""
689,,,あかうさぎやま,赤兎山,,,1629,360403,1363943,"あかとやま"
690,,,きょうがだけ,経ヶ岳,,,1625,360247,1363719,""
691,,,わっそうがたけ,鷲走ヶ岳,,,1097,361557,1363656,""
692,,,だいにちざん,大日山,,,1368,360943,1362935,""
693,,,ふじしゃがだけ,富士写ヶ岳,,,942,361119,1362150,""
694,,,じょうほうじやま,浄法寺山,,,1053,360730,1362334,""
695,,,くにみだけ,国見岳,,,656,360445,1360502,""
696,,,ひのさん,日野山,,,794,355133,1361227,""
